series_id,area_type_code,area_code,seasonal,series_title,begin_year,begin_period,end_year,end_period,srd_code,measure_name,area_name,county,state
LAUCN010850000000004,F,CN0108500000000,U,"Unemployment: Lowndes County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Lowndes County, AL",Lowndes County,AL
LAUCN010850000000005,F,CN0108500000000,U,"Employment: Lowndes County, AL (U)",1990,M01,2025,M07,01,Employment,"Lowndes County, AL",Lowndes County,AL
LAUCN010850000000006,F,CN0108500000000,U,"Labor Force: Lowndes County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Lowndes County, AL",Lowndes County,AL
LAUCN010870000000003,F,CN0108700000000,U,"Unemployment Rate: Macon County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Macon County, AL",Macon County,AL
LAUCN010870000000004,F,CN0108700000000,U,"Unemployment: Macon County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Macon County, AL",Macon County,AL
LAUCN010870000000005,F,CN0108700000000,U,"Employment: Macon County, AL (U)",1990,M01,2025,M07,01,Employment,"Macon County, AL",Macon County,AL
LAUCN010870000000006,F,CN0108700000000,U,"Labor Force: Macon County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Macon County, AL",Macon County,AL
LAUCN010890000000003,F,CN0108900000000,U,"Unemployment Rate: Madison County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Madison County, AL",Madison County,AL
LAUCN010890000000004,F,CN0108900000000,U,"Unemployment: Madison County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Madison County, AL",Madison County,AL
LAUCN010890000000005,F,CN0108900000000,U,"Employment: Madison County, AL (U)",1990,M01,2025,M07,01,Employment,"Madison County, AL",Madison County,AL
LAUCN010890000000006,F,CN0108900000000,U,"Labor Force: Madison County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Madison County, AL",Madison County,AL
LAUCN010910000000003,F,CN0109100000000,U,"Unemployment Rate: Marengo County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Marengo County, AL",Marengo County,AL
LAUCN010910000000004,F,CN0109100000000,U,"Unemployment: Marengo County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Marengo County, AL",Marengo County,AL
LAUCN010910000000005,F,CN0109100000000,U,"Employment: Marengo County, AL (U)",1990,M01,2025,M07,01,Employment,"Marengo County, AL",Marengo County,AL
LAUCN010910000000006,F,CN0109100000000,U,"Labor Force: Marengo County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Marengo County, AL",Marengo County,AL
LAUCN010930000000003,F,CN0109300000000,U,"Unemployment Rate: Marion County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Marion County, AL",Marion County,AL
LAUCN010930000000004,F,CN0109300000000,U,"Unemployment: Marion County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Marion County, AL",Marion County,AL
LAUCN010930000000005,F,CN0109300000000,U,"Employment: Marion County, AL (U)",1990,M01,2025,M07,01,Employment,"Marion County, AL",Marion County,AL
LAUCN010930000000006,F,CN0109300000000,U,"Labor Force: Marion County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Marion County, AL",Marion County,AL
LAUCN010950000000003,F,CN0109500000000,U,"Unemployment Rate: Marshall County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Marshall County, AL",Marshall County,AL
LAUCN010950000000004,F,CN0109500000000,U,"Unemployment: Marshall County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Marshall County, AL",Marshall County,AL
LAUCN010950000000005,F,CN0109500000000,U,"Employment: Marshall County, AL (U)",1990,M01,2025,M07,01,Employment,"Marshall County, AL",Marshall County,AL
LAUCN010950000000006,F,CN0109500000000,U,"Labor Force: Marshall County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Marshall County, AL",Marshall County,AL
LAUCN010970000000003,F,CN0109700000000,U,"Unemployment Rate: Mobile County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Mobile County, AL",Mobile County,AL
LAUCN010970000000004,F,CN0109700000000,U,"Unemployment: Mobile County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Mobile County, AL",Mobile County,AL
LAUCN010970000000005,F,CN0109700000000,U,"Employment: Mobile County, AL (U)",1990,M01,2025,M07,01,Employment,"Mobile County, AL",Mobile County,AL
LAUCN010970000000006,F,CN0109700000000,U,"Labor Force: Mobile County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Mobile County, AL",Mobile County,AL
LAUCN010990000000003,F,CN0109900000000,U,"Unemployment Rate: Monroe County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Monroe County, AL",Monroe County,AL
LAUCN010990000000004,F,CN0109900000000,U,"Unemployment: Monroe County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Monroe County, AL",Monroe County,AL
LAUCN010990000000005,F,CN0109900000000,U,"Employment: Monroe County, AL (U)",1990,M01,2025,M07,01,Employment,"Monroe County, AL",Monroe County,AL
LAUCN010990000000006,F,CN0109900000000,U,"Labor Force: Monroe County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Monroe County, AL",Monroe County,AL
LAUCN011010000000003,F,CN0110100000000,U,"Unemployment Rate: Montgomery County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Montgomery County, AL",Montgomery County,AL
LAUCN011010000000004,F,CN0110100000000,U,"Unemployment: Montgomery County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Montgomery County, AL",Montgomery County,AL
LAUCN011010000000005,F,CN0110100000000,U,"Employment: Montgomery County, AL (U)",1990,M01,2025,M07,01,Employment,"Montgomery County, AL",Montgomery County,AL
LAUCN011010000000006,F,CN0110100000000,U,"Labor Force: Montgomery County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Montgomery County, AL",Montgomery County,AL
LAUCN011030000000003,F,CN0110300000000,U,"Unemployment Rate: Morgan County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Morgan County, AL",Morgan County,AL
LAUCN011030000000004,F,CN0110300000000,U,"Unemployment: Morgan County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Morgan County, AL",Morgan County,AL
LAUCN011030000000005,F,CN0110300000000,U,"Employment: Morgan County, AL (U)",1990,M01,2025,M07,01,Employment,"Morgan County, AL",Morgan County,AL
LAUCN011030000000006,F,CN0110300000000,U,"Labor Force: Morgan County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Morgan County, AL",Morgan County,AL
LAUCN011050000000003,F,CN0110500000000,U,"Unemployment Rate: Perry County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Perry County, AL",Perry County,AL
LAUCN011050000000004,F,CN0110500000000,U,"Unemployment: Perry County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Perry County, AL",Perry County,AL
LAUCN011050000000005,F,CN0110500000000,U,"Employment: Perry County, AL (U)",1990,M01,2025,M07,01,Employment,"Perry County, AL",Perry County,AL
LAUCN011050000000006,F,CN0110500000000,U,"Labor Force: Perry County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Perry County, AL",Perry County,AL
LAUCN011070000000003,F,CN0110700000000,U,"Unemployment Rate: Pickens County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Pickens County, AL",Pickens County,AL
LAUCN011070000000004,F,CN0110700000000,U,"Unemployment: Pickens County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Pickens County, AL",Pickens County,AL
LAUCN011070000000005,F,CN0110700000000,U,"Employment: Pickens County, AL (U)",1990,M01,2025,M07,01,Employment,"Pickens County, AL",Pickens County,AL
LAUCN011070000000006,F,CN0110700000000,U,"Labor Force: Pickens County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Pickens County, AL",Pickens County,AL
LAUCN011090000000003,F,CN0110900000000,U,"Unemployment Rate: Pike County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Pike County, AL",Pike County,AL
LAUCN011090000000004,F,CN0110900000000,U,"Unemployment: Pike County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Pike County, AL",Pike County,AL
LAUCN011090000000005,F,CN0110900000000,U,"Employment: Pike County, AL (U)",1990,M01,2025,M07,01,Employment,"Pike County, AL",Pike County,AL
LAUCN011090000000006,F,CN0110900000000,U,"Labor Force: Pike County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Pike County, AL",Pike County,AL
LAUCN011110000000003,F,CN0111100000000,U,"Unemployment Rate: Randolph County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Randolph County, AL",Randolph County,AL
LAUCN011110000000004,F,CN0111100000000,U,"Unemployment: Randolph County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Randolph County, AL",Randolph County,AL
LAUCN011110000000005,F,CN0111100000000,U,"Employment: Randolph County, AL (U)",1990,M01,2025,M07,01,Employment,"Randolph County, AL",Randolph County,AL
LAUCN011110000000006,F,CN0111100000000,U,"Labor Force: Randolph County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Randolph County, AL",Randolph County,AL
LAUCN011130000000003,F,CN0111300000000,U,"Unemployment Rate: Russell County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Russell County, AL",Russell County,AL
LAUCN011130000000004,F,CN0111300000000,U,"Unemployment: Russell County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Russell County, AL",Russell County,AL
LAUCN011130000000005,F,CN0111300000000,U,"Employment: Russell County, AL (U)",1990,M01,2025,M07,01,Employment,"Russell County, AL",Russell County,AL
LAUCN011130000000006,F,CN0111300000000,U,"Labor Force: Russell County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Russell County, AL",Russell County,AL
LAUCN011150000000003,F,CN0111500000000,U,"Unemployment Rate: St. Clair County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"St. Clair County, AL",St. Clair County,AL
LAUCN011150000000004,F,CN0111500000000,U,"Unemployment: St. Clair County, AL (U)",1990,M01,2025,M07,01,Unemployment,"St. Clair County, AL",St. Clair County,AL
LAUCN011150000000005,F,CN0111500000000,U,"Employment: St. Clair County, AL (U)",1990,M01,2025,M07,01,Employment,"St. Clair County, AL",St. Clair County,AL
LAUCN011150000000006,F,CN0111500000000,U,"Labor Force: St. Clair County, AL (U)",1990,M01,2025,M07,01,Labor Force,"St. Clair County, AL",St. Clair County,AL
LAUCN011170000000003,F,CN0111700000000,U,"Unemployment Rate: Shelby County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Shelby County, AL",Shelby County,AL
LAUCN011170000000004,F,CN0111700000000,U,"Unemployment: Shelby County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Shelby County, AL",Shelby County,AL
LAUCN011170000000005,F,CN0111700000000,U,"Employment: Shelby County, AL (U)",1990,M01,2025,M07,01,Employment,"Shelby County, AL",Shelby County,AL
LAUCN011170000000006,F,CN0111700000000,U,"Labor Force: Shelby County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Shelby County, AL",Shelby County,AL
LAUCN011190000000003,F,CN0111900000000,U,"Unemployment Rate: Sumter County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Sumter County, AL",Sumter County,AL
LAUCN011190000000004,F,CN0111900000000,U,"Unemployment: Sumter County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Sumter County, AL",Sumter County,AL
LAUCN011190000000005,F,CN0111900000000,U,"Employment: Sumter County, AL (U)",1990,M01,2025,M07,01,Employment,"Sumter County, AL",Sumter County,AL
LAUCN011190000000006,F,CN0111900000000,U,"Labor Force: Sumter County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Sumter County, AL",Sumter County,AL
LAUCN011210000000003,F,CN0112100000000,U,"Unemployment Rate: Talladega County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Talladega County, AL",Talladega County,AL
LAUCN011210000000004,F,CN0112100000000,U,"Unemployment: Talladega County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Talladega County, AL",Talladega County,AL
LAUCN011210000000005,F,CN0112100000000,U,"Employment: Talladega County, AL (U)",1990,M01,2025,M07,01,Employment,"Talladega County, AL",Talladega County,AL
LAUCN011210000000006,F,CN0112100000000,U,"Labor Force: Talladega County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Talladega County, AL",Talladega County,AL
LAUCN011230000000003,F,CN0112300000000,U,"Unemployment Rate: Tallapoosa County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Tallapoosa County, AL",Tallapoosa County,AL
LAUCN011230000000004,F,CN0112300000000,U,"Unemployment: Tallapoosa County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Tallapoosa County, AL",Tallapoosa County,AL
LAUCN011230000000005,F,CN0112300000000,U,"Employment: Tallapoosa County, AL (U)",1990,M01,2025,M07,01,Employment,"Tallapoosa County, AL",Tallapoosa County,AL
LAUCN011230000000006,F,CN0112300000000,U,"Labor Force: Tallapoosa County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Tallapoosa County, AL",Tallapoosa County,AL
LAUCN011250000000003,F,CN0112500000000,U,"Unemployment Rate: Tuscaloosa County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Tuscaloosa County, AL",Tuscaloosa County,AL
LAUCN011250000000004,F,CN0112500000000,U,"Unemployment: Tuscaloosa County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Tuscaloosa County, AL",Tuscaloosa County,AL
LAUCN011250000000005,F,CN0112500000000,U,"Employment: Tuscaloosa County, AL (U)",1990,M01,2025,M07,01,Employment,"Tuscaloosa County, AL",Tuscaloosa County,AL
LAUCN011250000000006,F,CN0112500000000,U,"Labor Force: Tuscaloosa County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Tuscaloosa County, AL",Tuscaloosa County,AL
LAUCN011270000000003,F,CN0112700000000,U,"Unemployment Rate: Walker County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Walker County, AL",Walker County,AL
LAUCN011270000000004,F,CN0112700000000,U,"Unemployment: Walker County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Walker County, AL",Walker County,AL
LAUCN011270000000005,F,CN0112700000000,U,"Employment: Walker County, AL (U)",1990,M01,2025,M07,01,Employment,"Walker County, AL",Walker County,AL
LAUCN011270000000006,F,CN0112700000000,U,"Labor Force: Walker County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Walker County, AL",Walker County,AL
LAUCN011290000000003,F,CN0112900000000,U,"Unemployment Rate: Washington County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Washington County, AL",Washington County,AL
LAUCN011290000000004,F,CN0112900000000,U,"Unemployment: Washington County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Washington County, AL",Washington County,AL
LAUCN011290000000005,F,CN0112900000000,U,"Employment: Washington County, AL (U)",1990,M01,2025,M07,01,Employment,"Washington County, AL",Washington County,AL
LAUCN011290000000006,F,CN0112900000000,U,"Labor Force: Washington County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Washington County, AL",Washington County,AL
LAUCN011310000000003,F,CN0113100000000,U,"Unemployment Rate: Wilcox County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Wilcox County, AL",Wilcox County,AL
LAUCN011310000000004,F,CN0113100000000,U,"Unemployment: Wilcox County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Wilcox County, AL",Wilcox County,AL
LAUCN011310000000005,F,CN0113100000000,U,"Employment: Wilcox County, AL (U)",1990,M01,2025,M07,01,Employment,"Wilcox County, AL",Wilcox County,AL
LAUCN011310000000006,F,CN0113100000000,U,"Labor Force: Wilcox County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Wilcox County, AL",Wilcox County,AL
LAUCN011330000000003,F,CN0113300000000,U,"Unemployment Rate: Winston County, AL (U)",1990,M01,2025,M07,01,Unemployment Rate,"Winston County, AL",Winston County,AL
LAUCN011330000000004,F,CN0113300000000,U,"Unemployment: Winston County, AL (U)",1990,M01,2025,M07,01,Unemployment,"Winston County, AL",Winston County,AL
LAUCN011330000000005,F,CN0113300000000,U,"Employment: Winston County, AL (U)",1990,M01,2025,M07,01,Employment,"Winston County, AL",Winston County,AL
LAUCN011330000000006,F,CN0113300000000,U,"Labor Force: Winston County, AL (U)",1990,M01,2025,M07,01,Labor Force,"Winston County, AL",Winston County,AL
LAUCN020130000000003,F,CN0201300000000,U,"Unemployment Rate: Aleutians East Borough, AK (U)",1990,M01,2025,M07,02,Unemployment Rate,"Aleutians East Borough, AK",Aleutians East Borough,AK
LAUCN020130000000004,F,CN0201300000000,U,"Unemployment: Aleutians East Borough, AK (U)",1990,M01,2025,M07,02,Unemployment,"Aleutians East Borough, AK",Aleutians East Borough,AK
LAUCN020130000000005,F,CN0201300000000,U,"Employment: Aleutians East Borough, AK (U)",1990,M01,2025,M07,02,Employment,"Aleutians East Borough, AK",Aleutians East Borough,AK
LAUCN020130000000006,F,CN0201300000000,U,"Labor Force: Aleutians East Borough, AK (U)",1990,M01,2025,M07,02,Labor Force,"Aleutians East Borough, AK",Aleutians East Borough,AK
LAUCN020160000000003,F,CN0201600000000,U,"Unemployment Rate: Aleutians West Census Area, AK (U)",1990,M01,2025,M07,02,Unemployment Rate,"Aleutians West Census Area, AK",Aleutians West Census Area,AK
LAUCN020160000000004,F,CN0201600000000,U,"Unemployment: Aleutians West Census Area, AK (U)",1990,M01,2025,M07,02,Unemployment,"Aleutians West Census Area, AK",Aleutians West Census Area,AK
LAUCN020160000000005,F,CN0201600000000,U,"Employment: Aleutians West Census Area, AK (U)",1990,M01,2025,M07,02,Employment,"Aleutians West Census Area, AK",Aleutians West Census Area,AK
LAUCN020160000000006,F,CN0201600000000,U,"Labor Force: Aleutians West Census Area, AK (U)",1990,M01,2025,M07,02,Labor Force,"Aleutians West Census Area, AK",Aleutians West Census Area,AK
LAUCN020200000000003,F,CN0202000000000,U,"Unemployment Rate: Anchorage Borough/municipality, AK (U)",1990,M01,2025,M07,02,Unemployment Rate,"Anchorage Borough/municipality, AK",Anchorage Borough/municipality,AK
LAUCN020200000000004,F,CN0202000000000,U,"Unemployment: Anchorage Borough/municipality, AK (U)",1990,M01,2025,M07,02,Unemployment,"Anchorage Borough/municipality, AK",Anchorage Borough/municipality,AK
LAUCN020200000000005,F,CN0202000000000,U,"Employment: Anchorage Borough/municipality, AK (U)",1990,M01,2025,M07,02,Employment,"Anchorage Borough/municipality, AK",Anchorage Borough/municipality,AK
LAUCN020200000000006,F,CN0202000000000,U,"Labor Force: Anchorage Borough/municipality, AK (U)",1990,M01,2025,M07,02,Labor Force,"Anchorage Borough/municipality, AK",Anchorage Borough/municipality,AK
LAUCN020500000000003,F,CN0205000000000,U,"Unemployment Rate: Bethel Census Area, AK (U)",1990,M01,2025,M07,02,Unemployment Rate,"Bethel Census Area, AK",Bethel Census Area,AK
LAUCN020500000000004,F,CN0205000000000,U,"Unemployment: Bethel Census Area, AK (U)",1990,M01,2025,M07,02,Unemployment,"Bethel Census Area, AK",Bethel Census Area,AK
LAUCN020500000000005,F,CN0205000000000,U,"Employment: Bethel Census Area, AK (U)",1990,M01,2025,M07,02,Employment,"Bethel Census Area, AK",Bethel Census Area,AK
LAUCN020500000000006,F,CN0205000000000,U,"Labor Force: Bethel Census Area, AK (U)",1990,M01,2025,M07,02,Labor Force,"Bethel Census Area, AK",Bethel Census Area,AK
LAUCN020600000000003,F,CN0206000000000,U,"Unemployment Rate: Bristol Bay Borough, AK (U)",1990,M01,2025,M07,02,Unemployment Rate,"Bristol Bay Borough, AK",Bristol Bay Borough,AK
LAUCN020600000000004,F,CN0206000000000,U,"Unemployment: Bristol Bay Borough, AK (U)",1990,M01,2025,M07,02,Unemployment,"Bristol Bay Borough, AK",Bristol Bay Borough,AK
LAUCN020600000000005,F,CN0206000000000,U,"Employment: Bristol Bay Borough, AK (U)",1990,M01,2025,M07,02,Employment,"Bristol Bay Borough, AK",Bristol Bay Borough,AK
LAUCN020600000000006,F,CN0206000000000,U,"Labor Force: Bristol Bay Borough, AK (U)",1990,M01,2025,M07,02,Labor Force,"Bristol Bay Borough, AK",Bristol Bay Borough,AK
LAUCN020630000000003,F,CN0206300000000,U,"Unemployment Rate: Chugach Census Area, AK (U)",2020,M01,2025,M07,02,Unemployment Rate,"Chugach Census Area, AK",Chugach Census Area,AK
